protein_id,go_term
YFR022W,GO:0005829
YFR022W,GO:0005886
YFR022W,GO:0030674
YFR022W,GO:0031625
YFR023W,GO:0006417
YFR023W,GO:0010609
YFR023W,GO:0016071
YFR023W,GO:0043934
YFR023W,GO:0005628
YFR023W,GO:0005634
YFR023W,GO:0005829
YFR023W,GO:0010494
YFR023W,GO:1990904
YFR023W,GO:0003674
YFR023W,GO:0003723
YFR023W,GO:0003730
YFR023W,GO:0008143
YFR023W,GO:0008266
YFR024C-A,GO:0051017
YFR024C-A,GO:0051666
YFR024C-A,GO:0005737
YFR024C-A,GO:0005739
YFR024C-A,GO:0005935
YFR024C-A,GO:0030479
YFR024C-A,GO:0003674
YFR024C-A,GO:0035091
YFR024C-A,GO:0051015
YFR025C,GO:0000105
YFR025C,GO:0005737
YFR025C,GO:0004401
YFR025C,GO:0016787
YFR026C,GO:0006986
YFR026C,GO:0030968
YFR026C,GO:0005783
YFR026C,GO:0003674
YFR027W,GO:0006260
YFR027W,GO:0006281
YFR027W,GO:0006302
YFR027W,GO:0007064
YFR027W,GO:0007076
YFR027W,GO:0018393
YFR027W,GO:0032200
YFR027W,GO:0034087
YFR027W,GO:0034089
YFR027W,GO:0051276
YFR027W,GO:0070058
YFR027W,GO:0140588
YFR027W,GO:0000785
YFR027W,GO:0005634
YFR027W,GO:0005737
YFR027W,GO:0043596
YFR027W,GO:0008270
YFR027W,GO:0016407
YFR027W,GO:0016746
YFR027W,GO:0046872
YFR027W,GO:0061733
YFR028C,GO:0000226
YFR028C,GO:0000278
YFR028C,GO:0000422
YFR028C,GO:0006470
YFR028C,GO:0007059
YFR028C,GO:0007096
YFR028C,GO:0010508
YFR028C,GO:0016479
YFR028C,GO:0032467
YFR028C,GO:0051229
YFR028C,GO:0051301
YFR028C,GO:0051321
YFR028C,GO:0070550
YFR028C,GO:0071470
YFR028C,GO:0140013
YFR028C,GO:1903501
YFR028C,GO:2000786
YFR028C,GO:0000922
YFR028C,GO:0005634
YFR028C,GO:0005730
YFR028C,GO:0005737
YFR028C,GO:0005816
YFR028C,GO:0005935
YFR028C,GO:0030869
YFR028C,GO:0043232
YFR028C,GO:0044732
YFR028C,GO:0071958
YFR028C,GO:0072686
YFR028C,GO:0004721
YFR028C,GO:0004722
YFR028C,GO:0004725
YFR029W,GO:0043200
YFR029W,GO:0005886
YFR029W,GO:0003674
YFR030W,GO:0000103
YFR030W,GO:0070814
YFR030W,GO:0005829
YFR030W,GO:0009337
YFR030W,GO:0004783
YFR030W,GO:0010181
YFR030W,GO:0016491
YFR030W,GO:0050660
YFR031C,GO:0000070
YFR031C,GO:0007059
YFR031C,GO:0007076
YFR031C,GO:0030261
YFR031C,GO:0051276
YFR031C,GO:0051301
YFR031C,GO:0070058
YFR031C,GO:0070550
YFR031C,GO:1903342
YFR031C,GO:0000785
YFR031C,GO:0000793
YFR031C,GO:0000796
YFR031C,GO:0005634
YFR031C,GO:0005694
YFR031C,GO:0005737
YFR031C,GO:0005739
YFR031C,GO:0000217
YFR031C,GO:0003680
YFR031C,GO:0003682
YFR031C,GO:0003690
YFR031C,GO:0005524
YFR031C,GO:0016887
YFR031C-A,GO:0002181
YFR031C-A,GO:0006412
YFR031C-A,GO:0042273
YFR031C-A,GO:1990145
YFR031C-A,GO:0005737
YFR031C-A,GO:0005840
YFR031C-A,GO:0022625
YFR031C-A,GO:0022626
YFR031C-A,GO:1990904
YFR031C-A,GO:0003723
YFR031C-A,GO:0003735
YFR031C-A,GO:0019843
YFR032C,GO:0008150
YFR032C,GO:0005628
YFR032C,GO:0005634
YFR032C,GO:0005737
YFR032C,GO:1990904
YFR032C,GO:0003674
YFR032C,GO:0003723
YFR032C,GO:0003729
YFR032C-A,GO:0002181
YFR032C-A,GO:0006412
YFR032C-A,GO:0005737
YFR032C-A,GO:0005840
YFR032C-A,GO:0022625
YFR032C-A,GO:1990904
YFR032C-A,GO:0003735
YFR032C-B,GO:0008150
YFR032C-B,GO:0005575
YFR032C-B,GO:0016020
YFR032C-B,GO:0003674
YFR033C,GO:0006122
YFR033C,GO:0009060
YFR033C,GO:1902600
YFR033C,GO:0005739
YFR033C,GO:0005743
YFR033C,GO:0005758
YFR033C,GO:0034399
YFR033C,GO:0045275
YFR033C,GO:0008121
YFR034C,GO:0000122
YFR034C,GO:0006338
YFR034C,GO:0016036
YFR034C,GO:0045937
YFR034C,GO:0045944
YFR034C,GO:0005634
YFR034C,GO:0005737
YFR034C,GO:0003677
YFR034C,GO:0003700
YFR034C,GO:0043565
YFR034C,GO:0046983
YFR035C,GO:0008150
YFR035C,GO:0005575
YFR035C,GO:0016020
YFR035C,GO:0003674
YFR036W,GO:0006325
YFR036W,GO:0016567
YFR036W,GO:0031145
YFR036W,GO:0051301
YFR036W,GO:0005634
YFR036W,GO:0005680
YFR036W,GO:0005829
YFR036W,GO:0061630
YFR037C,GO:0006303
YFR037C,GO:0006325
YFR037C,GO:0006337
YFR037C,GO:0006355
YFR037C,GO:0006368
YFR037C,GO:0045893
YFR037C,GO:0005634
YFR037C,GO:0016514
YFR037C,GO:0016586
YFR037C,GO:0003677
YFR037C,GO:0008270
YFR037C,GO:0042393
YFR037C,GO:0046872
YFR038W,GO:0006312
YFR038W,GO:0006338
YFR038W,GO:0031507
YFR038W,GO:0045944
YFR038W,GO:0070987
YFR038W,GO:0000785
YFR038W,GO:0005634
YFR038W,GO:0003677
YFR038W,GO:0003682
YFR038W,GO:0004386
YFR038W,GO:0005524
YFR038W,GO:0016787
YFR038W,GO:0016887
YFR038W,GO:0140658
YFR038W,GO:0140750
YFR039C,GO:0030435
YFR039C,GO:0030476
YFR039C,GO:0005783
YFR039C,GO:0003674
YFR040W,GO:0000082
YFR040W,GO:0009966
YFR040W,GO:1903765
YFR040W,GO:0005634
YFR040W,GO:0005684
YFR040W,GO:0005737
YFR040W,GO:0005829
YFR040W,GO:0003674
YFR040W,GO:0019888
YFR040W,GO:0019903
YFR041C,GO:0006457
YFR041C,GO:0005783
YFR041C,GO:0005789
YFR041C,GO:0016020
YFR041C,GO:0003674
YFR042W,GO:0006078
YFR042W,GO:0051276
YFR042W,GO:0071555
YFR042W,GO:0005783
YFR042W,GO:0005789
YFR042W,GO:0016020
YFR042W,GO:0003674
YFR043C,GO:0016192
YFR043C,GO:0005575
YFR043C,GO:0030674
YFR044C,GO:0006508
YFR044C,GO:0006751
YFR044C,GO:0005737
YFR044C,GO:0005739
YFR044C,GO:0008233
YFR044C,GO:0008237
YFR044C,GO:0008242
YFR044C,GO:0008270
YFR044C,GO:0016805
YFR044C,GO:0046872
YFR044C,GO:0070573
YFR045W,GO:0006839
YFR045W,GO:0006843
YFR045W,GO:0055085
YFR045W,GO:0005739
YFR045W,GO:0005743
YFR045W,GO:0003674
YFR045W,GO:0071913
YFR046C,GO:0007059
YFR046C,GO:0051301
YFR046C,GO:1905560
YFR046C,GO:0000775
YFR046C,GO:0000776
YFR046C,GO:0005634
YFR046C,GO:0005694
YFR046C,GO:0019237
YFR046C,GO:0044877
YFR047C,GO:0009435
YFR047C,GO:0019363
YFR047C,GO:0034213
YFR047C,GO:0034354
YFR047C,GO:0005634
YFR047C,GO:0005737
YFR047C,GO:0004514
YFR047C,GO:0016757
YFR048W,GO:0008150
YFR048W,GO:0030435
YFR048W,GO:0051321
YFR048W,GO:0005737
YFR048W,GO:0005739
YFR048W,GO:0005783
YFR048W,GO:0016020
YFR048W,GO:0003674
YFR049W,GO:0006099
YFR049W,GO:0006103
YFR049W,GO:0005739
YFR049W,GO:0005761
YFR049W,GO:0045252
YFR049W,GO:0003735
YFR049W,GO:0004591
YFR050C,GO:0010499
YFR050C,GO:0043161
YFR050C,GO:0043248
YFR050C,GO:0051603
YFR050C,GO:0000502
YFR050C,GO:0005634
YFR050C,GO:0005737
YFR050C,GO:0005829
YFR050C,GO:0005839
YFR050C,GO:0019774
YFR050C,GO:0034515
YFR050C,GO:0003674
YFR051C,GO:0006888
YFR051C,GO:0006890
YFR051C,GO:0015031
YFR051C,GO:0016192
YFR051C,GO:0048313
YFR051C,GO:0051645
YFR051C,GO:0090167
YFR051C,GO:0000139
YFR051C,GO:0005737
YFR051C,GO:0005794
YFR051C,GO:0016020
YFR051C,GO:0030117
YFR051C,GO:0030126
YFR051C,GO:0030663
YFR051C,GO:0031410
YFR051C,GO:0003674
YFR052W,GO:0006508
YFR052W,GO:0006511
YFR052W,GO:0043161
YFR052W,GO:0000502
YFR052W,GO:0005634
YFR052W,GO:0005838
YFR052W,GO:0008541
YFR052W,GO:0034515
YFR052W,GO:0003674
YFR053C,GO:0001678
YFR053C,GO:0006000
YFR053C,GO:0006006
YFR053C,GO:0006013
YFR053C,GO:0006096
YFR053C,GO:0016310
YFR053C,GO:0019318
YFR053C,GO:0046323
YFR053C,GO:0051156
YFR053C,GO:1990539
YFR053C,GO:0005737
YFR053C,GO:0005739
YFR053C,GO:0005829
YFR053C,GO:0004340
YFR053C,GO:0004396
YFR053C,GO:0005524
YFR053C,GO:0005536
YFR053C,GO:0008865
YFR053C,GO:0016301
YFR053C,GO:0019158
YFR055W,GO:0006790
YFR055W,GO:0009086
YFR055W,GO:0019346
YFR055W,GO:0019450
YFR055W,GO:0005575
YFR055W,GO:0016829
YFR055W,GO:0030170
YFR055W,GO:0047804
YFR057W,GO:0008150
YFR057W,GO:0005575
YFR057W,GO:0003674
YGL001C,GO:0006694
YGL001C,GO:0006696
YGL001C,GO:0016126
YGL001C,GO:0005783
YGL001C,GO:0005789
YGL001C,GO:0016020
YGL001C,GO:0000252
YGL001C,GO:0016491
YGL001C,GO:0016616
YGL001C,GO:0047012
YGL002W,GO:0006886
YGL002W,GO:0006888
YGL002W,GO:0007030
YGL002W,GO:0015031
YGL002W,GO:0016192
YGL002W,GO:0005739
YGL002W,GO:0005783
YGL002W,GO:0005789
YGL002W,GO:0005793
YGL002W,GO:0005794
YGL002W,GO:0016020
YGL002W,GO:0030134
YGL002W,GO:0003674
YGL003C,GO:0010697
YGL003C,GO:0031145
YGL003C,GO:0045732
YGL003C,GO:0045842
YGL003C,GO:0051301
YGL003C,GO:1902426
YGL003C,GO:1903473
YGL003C,GO:1904668
YGL003C,GO:1905786
YGL003C,GO:2000060
YGL003C,GO:0005634
YGL003C,GO:0005680
YGL003C,GO:0005737
YGL003C,GO:0010997
YGL003C,GO:0030332
YGL003C,GO:0097027
YGL003C,GO:1990757
YGL004C,GO:0006457
YGL004C,GO:0006511
YGL004C,GO:0070682
YGL004C,GO:0000502
YGL004C,GO:0005634
YGL004C,GO:0005737
YGL004C,GO:0005829
YGL004C,GO:0044183
YGL005C,GO:0006891
YGL005C,GO:0015031
YGL005C,GO:0032258
YGL005C,GO:0000139
YGL005C,GO:0005739
YGL005C,GO:0005794
YGL005C,GO:0005829
YGL005C,GO:0016020
YGL005C,GO:0017119
YGL005C,GO:0003674
YGL006W,GO:0006816
YGL006W,GO:0006874
YGL006W,GO:0055085
YGL006W,GO:0070588
YGL006W,GO:0098662
YGL006W,GO:0000329
YGL006W,GO:0005773
YGL006W,GO:0005774
YGL006W,GO:0005886
YGL006W,GO:0016020
YGL006W,GO:0043231
YGL006W,GO:0005388
YGL006W,GO:0005524
YGL006W,GO:0015662
YGL006W,GO:0016887
YGL006W,GO:0019829
YGL006W,GO:0022890
YGL006W,GO:0046872
YGL006W-A,GO:0008150
YGL006W-A,GO:0005575
YGL006W-A,GO:0003674
YGL007C-A,GO:0008150
YGL007C-A,GO:0005575
YGL007C-A,GO:0003674
YGL008C,GO:0051453
YGL008C,GO:0055085
YGL008C,GO:0098662
YGL008C,GO:0120029
YGL008C,GO:1902600
YGL008C,GO:1902906
YGL008C,GO:1904263
YGL008C,GO:0005739
YGL008C,GO:0005829
YGL008C,GO:0005886
YGL008C,GO:0016020
YGL008C,GO:0032126
YGL008C,GO:0045121
YGL008C,GO:0005524
YGL008C,GO:0008553
YGL008C,GO:0015662
YGL008C,GO:0016887
YGL008C,GO:0019829
YGL008C,GO:0022890
YGL008C,GO:0046872
YGL009C,GO:0009098
YGL009C,GO:0170034
YGL009C,GO:0170038
YGL009C,GO:0005829
YGL009C,GO:0009316
YGL009C,GO:0010494
YGL009C,GO:0003861
YGL009C,GO:0016829
YGL009C,GO:0046872
YGL009C,GO:0051539
YGL010W,GO:0001561
YGL010W,GO:0046521
YGL010W,GO:0005783
YGL010W,GO:0005789
YGL010W,GO:0016020
YGL010W,GO:0051213
YGL010W,GO:0102672
YGL011C,GO:0006511
YGL011C,GO:0010499
YGL011C,GO:0043161
YGL011C,GO:0000502
YGL011C,GO:0005634
YGL011C,GO:0005737
YGL011C,GO:0005739
YGL011C,GO:0005839
YGL011C,GO:0019773
YGL011C,GO:0003674
YGL012W,GO:0006696
YGL012W,GO:0016126
YGL012W,GO:0005783
YGL012W,GO:0005789
YGL012W,GO:0016020
YGL012W,GO:0000246
YGL012W,GO:0016491
YGL012W,GO:0016628
YGL012W,GO:0050614
YGL013C,GO:0006351
YGL013C,GO:0006355
YGL013C,GO:0045944
YGL013C,GO:0071466
YGL013C,GO:2001040
YGL013C,GO:0005634
YGL013C,GO:0005829
YGL013C,GO:0000981
YGL013C,GO:0001228
YGL013C,GO:0003677
YGL013C,GO:0008270
YGL013C,GO:0043565
YGL013C,GO:0046872
YGL014W,GO:0000288
YGL014W,GO:0008104
YGL014W,GO:0010608
YGL014W,GO:0010629
YGL014W,GO:0017148
YGL014W,GO:0065008
YGL014W,GO:0005737
YGL014W,GO:0003723
YGL014W,GO:0003729
YGL015C,GO:0090339
YGL015C,GO:1903260
YGL015C,GO:0005628
YGL015C,GO:0005829
YGL015C,GO:0030427
YGL015C,GO:0043332
YGL015C,GO:0099503
YGL015C,GO:0003674
YGL016W,GO:0006606
YGL016W,GO:0008361
YGL016W,GO:0051168
YGL016W,GO:0005634
YGL016W,GO:0005635
YGL016W,GO:0005737
YGL016W,GO:0005049
YGL016W,GO:0061608
YGL017W,GO:0010498
YGL017W,GO:0016598
YGL017W,GO:0005737
YGL017W,GO:0004057
YGL017W,GO:0016746
YGL018C,GO:0006879
YGL018C,GO:0009060
YGL018C,GO:0044571
YGL018C,GO:0051259
YGL018C,GO:0097428
YGL018C,GO:0106034
YGL018C,GO:0106035
YGL018C,GO:0005739
YGL018C,GO:0005759
YGL018C,GO:0001671
YGL018C,GO:0051087
YGL019W,GO:0006356
YGL019W,GO:0006359
YGL019W,GO:0006974
YGL019W,GO:0005737
YGL019W,GO:0005956
YGL019W,GO:0034456
YGL019W,GO:0008270
YGL019W,GO:0019887
YGL019W,GO:0030291
YGL020C,GO:0000423
YGL020C,GO:0006890
YGL020C,GO:0016192
YGL020C,GO:0045048
YGL020C,GO:0071806
YGL020C,GO:0071816
YGL020C,GO:0090150
YGL020C,GO:0097051
YGL020C,GO:0000139
YGL020C,GO:0005739
YGL020C,GO:0005783
YGL020C,GO:0005789
YGL020C,GO:0005794
YGL020C,GO:0016020
YGL020C,GO:0031966
YGL020C,GO:0043529
YGL020C,GO:0008320
YGL020C,GO:0032977
YGL020C,GO:0043495
YGL021W,GO:0000278
YGL021W,GO:0006338
YGL021W,GO:0006974
YGL021W,GO:0016310
YGL021W,GO:0035556
YGL021W,GO:0044879
YGL021W,GO:0005575
YGL021W,GO:0005634
YGL021W,GO:0005737
YGL021W,GO:0004672
YGL021W,GO:0004674
YGL021W,GO:0005524
YGL021W,GO:0016301
YGL021W,GO:0016773
YGL021W,GO:0044024
YGL021W,GO:0072354
YGL021W,GO:0106310
YGL021W,GO:0140096
YGL022W,GO:0006486
YGL022W,GO:0006487
YGL022W,GO:0018279
YGL022W,GO:0043687
YGL022W,GO:0005783
YGL022W,GO:0005789
YGL022W,GO:0008250
YGL022W,GO:0016020
YGL022W,GO:0004576
YGL022W,GO:0004579
YGL022W,GO:0016757
YGL022W,GO:0046872
YGL023C,GO:0007165
YGL023C,GO:1904263
YGL023C,GO:0000329
YGL023C,GO:0005739
YGL023C,GO:0005773
YGL023C,GO:0005774
YGL023C,GO:0016020
YGL023C,GO:0098588
YGL023C,GO:0008270
YGL023C,GO:0032266
YGL023C,GO:0046872
YGL023C,GO:0140785
YGL023C,GO:1902485
YGL025C,GO:0000122
YGL025C,GO:0006357
YGL025C,GO:0034605
YGL025C,GO:0045944
YGL025C,GO:0051123
YGL025C,GO:0005634
YGL025C,GO:0016592
YGL025C,GO:0070847
YGL025C,GO:0000979
YGL025C,GO:0003712
YGL025C,GO:0003713
YGL025C,GO:0061629
YGL026C,GO:0000162
YGL026C,GO:0006568
YGL026C,GO:0005634
YGL026C,GO:0005737
YGL026C,GO:0004834
YGL026C,GO:0016829
YGL027C,GO:0006487
YGL027C,GO:0009272
YGL027C,GO:0009311
YGL027C,GO:0070880
YGL027C,GO:0000324
YGL027C,GO:0005783
YGL027C,GO:0005789
YGL027C,GO:0016020
YGL027C,GO:0004553
YGL027C,GO:0004573
YGL027C,GO:0016798
YGL028C,GO:0005975
YGL028C,GO:0008150
YGL028C,GO:0071555
YGL028C,GO:0005576
YGL028C,GO:0009277
YGL028C,GO:0009986
YGL028C,GO:0071944
YGL028C,GO:0004553
YGL028C,GO:0016798
YGL028C,GO:0042973
YGL029W,GO:0006364
YGL029W,GO:0042254
YGL029W,GO:0005634
YGL029W,GO:0005730
YGL029W,GO:0030687
YGL029W,GO:0003674
YGL030W,GO:0002181
YGL030W,GO:0006364
YGL030W,GO:0048025
YGL030W,GO:0005737
YGL030W,GO:0005840
YGL030W,GO:0022625
YGL030W,GO:1990904
YGL030W,GO:0003723
YGL030W,GO:0003735
YGL030W,GO:0030627
YGL031C,GO:0002181
YGL031C,GO:0006413
YGL031C,GO:0006414
YGL031C,GO:0005737
YGL031C,GO:0005840
YGL031C,GO:0022625
YGL031C,GO:1990904
YGL031C,GO:0003723
YGL031C,GO:0003729
YGL031C,GO:0003735
YGL032C,GO:0000752
YGL032C,GO:0007155
YGL032C,GO:0000324
YGL032C,GO:0005783
YGL032C,GO:0009277
YGL032C,GO:0050839
YGL033W,GO:0000709
YGL033W,GO:0006310
YGL033W,GO:0007129
YGL033W,GO:0007131
YGL033W,GO:0010774
YGL033W,GO:0051321
YGL033W,GO:0000794
YGL033W,GO:0005634
YGL033W,GO:0120231
YGL033W,GO:0003677
YGL033W,GO:0003690
YGL033W,GO:0120230
YGL035C,GO:0000122
YGL035C,GO:0000433
YGL035C,GO:0045944
YGL035C,GO:0061987
YGL035C,GO:1900436
YGL035C,GO:0005634
YGL035C,GO:0005641
YGL035C,GO:0005737
YGL035C,GO:0000978
YGL035C,GO:0001227
YGL035C,GO:0003677
YGL035C,GO:0008270
YGL035C,GO:0043565
YGL035C,GO:0046872
YGL036W,GO:0045944
YGL036W,GO:0051321
YGL036W,GO:0005634
YGL036W,GO:0005667
YGL036W,GO:0005730
YGL036W,GO:0005737
YGL036W,GO:0016592
YGL036W,GO:0036396
YGL036W,GO:0003674
YGL037C,GO:0000183
YGL037C,GO:0019358
YGL037C,GO:0019363
YGL037C,GO:0031509
YGL037C,GO:1904524
YGL037C,GO:0000781
YGL037C,GO:0005634
YGL037C,GO:0005737
YGL037C,GO:0005777
YGL037C,GO:0008270
YGL037C,GO:0008936
YGL037C,GO:0016787
YGL037C,GO:0046872
YGL038C,GO:0006487
YGL038C,GO:1901135
YGL038C,GO:0000136
YGL038C,GO:0000137
YGL038C,GO:0000139
YGL038C,GO:0005783
YGL038C,GO:0005789
YGL038C,GO:0005794
YGL038C,GO:0016020
YGL038C,GO:0000009
YGL038C,GO:0016757
YGL038C,GO:0033164
YGL039W,GO:0008152
YGL039W,GO:0042180
YGL039W,GO:1901426
YGL039W,GO:0005737
YGL039W,GO:0004029
YGL039W,GO:0004090
YGL039W,GO:0016491
YGL039W,GO:0016614
YGL039W,GO:0016616
YGL040C,GO:0006782
YGL040C,GO:0006783
YGL040C,GO:0033014
YGL040C,GO:0005634
YGL040C,GO:0005737
YGL040C,GO:0005829
YGL040C,GO:0004655
YGL040C,GO:0008270
YGL040C,GO:0016829
YGL040C,GO:0046872
YGL041C-B,GO:0008150
YGL041C-B,GO:0005783
YGL041C-B,GO:0016020
YGL041C-B,GO:0003674
YGL041W-A,GO:0008150
YGL041W-A,GO:0005575
YGL041W-A,GO:0005739
YGL041W-A,GO:0003674
YGL043W,GO:0001193
YGL043W,GO:0006351
YGL043W,GO:0006357
YGL043W,GO:0006362
YGL043W,GO:0006367
YGL043W,GO:0006368
YGL043W,GO:0006383
YGL043W,GO:0031440
YGL043W,GO:0031564
YGL043W,GO:0032968
YGL043W,GO:0042797
YGL043W,GO:0045899
YGL043W,GO:0051123
YGL043W,GO:0005634
YGL043W,GO:0000977
YGL043W,GO:0000993
YGL043W,GO:0001139
YGL043W,GO:0003676
YGL043W,GO:0003677
YGL043W,GO:0008270
YGL043W,GO:0046872
YGL044C,GO:0006397
YGL044C,GO:0031124
YGL044C,GO:0005634
YGL044C,GO:0005847
YGL044C,GO:0005848
YGL044C,GO:0003723
YGL044C,GO:0003729
YGL045W,GO:0070086
YGL045W,GO:0071230
YGL045W,GO:0005737
YGL045W,GO:0005829
YGL045W,GO:0005886
YGL045W,GO:0009898
YGL045W,GO:0003674
YGL045W,GO:0030674
YGL045W,GO:0031625
YGL047W,GO:0006488
YGL047W,GO:0005634
YGL047W,GO:0005737
YGL047W,GO:0005783
YGL047W,GO:0005829
YGL047W,GO:0043541
YGL047W,GO:0004577
YGL047W,GO:0016757
YGL047W,GO:0016758
YGL048C,GO:0006289
YGL048C,GO:0006338
YGL048C,GO:0010604
YGL048C,GO:0032968
YGL048C,GO:0043161
YGL048C,GO:0045899
YGL048C,GO:0070651
YGL048C,GO:0070682
YGL048C,GO:1901800
YGL048C,GO:0000502
YGL048C,GO:0005634
YGL048C,GO:0005737
YGL048C,GO:0008540
YGL048C,GO:0034515
YGL048C,GO:0005524
YGL048C,GO:0016887
YGL048C,GO:0019904
YGL048C,GO:0031625
YGL048C,GO:0036402
YGL049C,GO:0006412
YGL049C,GO:0006413
YGL049C,GO:0006417
YGL049C,GO:0034063
YGL049C,GO:0042149
YGL049C,GO:1901195
YGL049C,GO:0000932
YGL049C,GO:0005737
YGL049C,GO:0010494
YGL049C,GO:0016281
YGL049C,GO:0001671
YGL049C,GO:0003723
YGL049C,GO:0003729
YGL049C,GO:0003743
YGL049C,GO:0005515
YGL049C,GO:0031369
YGL050W,GO:0008033
YGL050W,GO:0030488
YGL050W,GO:0031591
YGL050W,GO:0032259
YGL050W,GO:0005575
YGL050W,GO:0005737
YGL050W,GO:0008168
YGL050W,GO:0008175
YGL051W,GO:0006888
YGL051W,GO:0006890
YGL051W,GO:0015031
YGL051W,GO:0016192
YGL051W,GO:0005783
YGL051W,GO:0005794
YGL051W,GO:0005886
YGL051W,GO:0012507
YGL051W,GO:0016020
YGL051W,GO:0030663
YGL051W,GO:0031410
YGL051W,GO:0003674
YGL053W,GO:0008150
YGL053W,GO:0016192
YGL053W,GO:0005783
YGL053W,GO:0005886
YGL053W,GO:0016020
YGL053W,GO:0003674
YGL054C,GO:0006888
YGL054C,GO:0007120
YGL054C,GO:0016192
YGL054C,GO:0030437
YGL054C,GO:0000139
YGL054C,GO:0005783
YGL054C,GO:0005789
YGL054C,GO:0005794
YGL054C,GO:0016020
YGL054C,GO:0030134
YGL054C,GO:0071944
YGL054C,GO:0005102
YGL054C,GO:0038024
YGL055W,GO:0000001
YGL055W,GO:0006633
YGL055W,GO:0006636
YGL055W,GO:0005783
YGL055W,GO:0005789
YGL055W,GO:0016020
YGL055W,GO:0004768
YGL055W,GO:0005506
YGL055W,GO:0009055
YGL055W,GO:0016491
YGL055W,GO:0020037
YGL055W,GO:0046872
YGL056C,GO:0000920
YGL056C,GO:0030071
YGL056C,GO:0042149
YGL056C,GO:0005634
YGL056C,GO:0005737
YGL056C,GO:0003674
YGL056C,GO:0004865
YGL057C,GO:0008150
YGL057C,GO:0005739
YGL057C,GO:0016020
YGL057C,GO:0031966
YGL057C,GO:0003674
YGL058W,GO:0000209
YGL058W,GO:0000722
YGL058W,GO:0000724
YGL058W,GO:0006281
YGL058W,GO:0006325
YGL058W,GO:0006353
YGL058W,GO:0006366
YGL058W,GO:0006511
YGL058W,GO:0009302
YGL058W,GO:0016567
YGL058W,GO:0030435
YGL058W,GO:0031509
YGL058W,GO:0031571
YGL058W,GO:0032508
YGL058W,GO:0034620
YGL058W,GO:0036503
YGL058W,GO:0042138
YGL058W,GO:0042275
YGL058W,GO:0042276
YGL058W,GO:0043161
YGL058W,GO:0070987
YGL058W,GO:0071596
YGL058W,GO:0071629
YGL058W,GO:0090089
YGL058W,GO:0120174
YGL058W,GO:0000781
YGL058W,GO:0000785
YGL058W,GO:0005634
YGL058W,GO:0005737
YGL058W,GO:0033503
YGL058W,GO:0097505
YGL058W,GO:1990303
YGL058W,GO:1990304
YGL058W,GO:0003697
YGL058W,GO:0004842
YGL058W,GO:0005524
YGL058W,GO:0016740
YGL058W,GO:0017116
YGL058W,GO:0061631
YGL058W,GO:0070628
YGL059W,GO:0010510
YGL059W,GO:0010906
YGL059W,GO:0016310
YGL059W,GO:1901524
YGL059W,GO:0005739
YGL059W,GO:0005759
YGL059W,GO:0004672
YGL059W,GO:0004740
YGL059W,GO:0005524
YGL059W,GO:0016301
YGL060W,GO:0007052
YGL060W,GO:0034599
YGL060W,GO:0000776
YGL060W,GO:0005737
YGL060W,GO:0003674
YGL061C,GO:0000278
YGL061C,GO:0007059
YGL061C,GO:0008608
YGL061C,GO:0031116
YGL061C,GO:0051301
YGL061C,GO:0051987
YGL061C,GO:0000775
YGL061C,GO:0000776
YGL061C,GO:0000922
YGL061C,GO:0005634
YGL061C,GO:0005694
YGL061C,GO:0005737
YGL061C,GO:0005856
YGL061C,GO:0005874
YGL061C,GO:0042729
YGL061C,GO:0072686
YGL061C,GO:0008017
YGL061C,GO:0051010
YGL062W,GO:0006090
YGL062W,GO:0006094
YGL062W,GO:0044283
YGL062W,GO:0005737
YGL062W,GO:0005829
YGL062W,GO:0004736
YGL062W,GO:0005524
YGL062W,GO:0008270
YGL062W,GO:0016874
YGL062W,GO:0046872
YGL063W,GO:0008033
YGL063W,GO:0031119
YGL063W,GO:1990481
YGL063W,GO:0005634
YGL063W,GO:0005739
YGL063W,GO:0043231
YGL063W,GO:0003723
YGL063W,GO:0009982
YGL063W,GO:0016853
YGL063W,GO:0160153
YGL064C,GO:0000463
YGL064C,GO:0016070
YGL064C,GO:1902775
YGL064C,GO:0005730
YGL064C,GO:0005739
YGL064C,GO:0005759
YGL064C,GO:0003676
YGL064C,GO:0003723
YGL064C,GO:0003724
YGL064C,GO:0004386
YGL064C,GO:0005524
YGL064C,GO:0016787
YGL064C,GO:0016887
YGL064C,GO:1990400
YGL065C,GO:0006486
YGL065C,GO:0006488
YGL065C,GO:0005783
YGL065C,GO:0005789
YGL065C,GO:0012505
YGL065C,GO:0016020
YGL065C,GO:0000033
YGL065C,GO:0004378
YGL065C,GO:0016757
YGL065C,GO:0033164
YGL065C,GO:0102704
YGL066W,GO:0006325
YGL066W,GO:0006338
YGL066W,GO:0006357
YGL066W,GO:0006406
YGL066W,GO:0045899
YGL066W,GO:0046822
YGL066W,GO:0065003
YGL066W,GO:1904802
YGL066W,GO:1905634
YGL066W,GO:0000124
YGL066W,GO:0005634
YGL066W,GO:0005829
YGL066W,GO:0046695
YGL066W,GO:0071819
YGL066W,GO:0004402
YGL066W,GO:0005198
YGL066W,GO:0008047
YGL066W,GO:0008270
YGL067W,GO:0006734
YGL067W,GO:0006742
YGL067W,GO:0019677
YGL067W,GO:0110154
YGL067W,GO:0110155
YGL067W,GO:0005737
YGL067W,GO:0005777
YGL067W,GO:0005829
YGL067W,GO:0000210
YGL067W,GO:0008270
